Date,Country,local_price,dollar_ex,dollar_price,dollar_ppp,dollar_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
2000-04-30,Thailand,55.0,38.0,1.45,21.91235059761,-42.335919479975,,,,,
2001-04-30,Thailand,55.0,45.5,1.21,21.653543307087,-52.40979492948,,,,,
2002-04-30,Thailand,55.0,43.3,1.27,22.088353413655,-48.987636458072,,,,,
2003-04-30,Thailand,59.0,42.7,1.37,21.771217712177,-49.013541657665,,,,,
2004-05-31,Thailand,59.0,40.8,1.45,20.344827586207,-50.135226504395,,,,,
2005-06-30,Thailand,60.0,40.53,1.480384900074,19.607843137255,-51.621408494313,,,,,
2006-01-31,Thailand,60.0,39.755,1.5092441202364,19.047619047619,-52.087488246462,,,,,
2006-05-31,Thailand,60.0,38.445,1.5606710885681,19.354838709677,-49.655771336513,,,,,
2007-01-31,Thailand,62.0,35.3,1.7563739376771,19.254658385093,-45.45422553798,,,,,
2007-06-30,Thailand,62.0,34.455,1.7994485560877,18.181818181818,-47.230247622063,,,,,
2008-06-30,Thailand,62.0,33.36,1.8585131894484,17.366946778711,-47.940807018251,,,,,
2009-07-31,Thailand,64.49,34.165,1.8876042733792,18.064425770308,-47.12593071767,,,,,
2010-01-31,Thailand,70.0,33.135,2.112569790252,19.553072625698,-40.989670663352,,,,,
2010-07-31,Thailand,70.0,32.305,2.1668472372698,18.75,-41.959449001703,,,,,
2011-07-31,Thailand,70.0,29.75,2.3529411764706,17.220172201722,-42.117068229506,5.6804017406143,-22.469250896936,-2.7908799835505,0.18132360429579,2.2817043550473
2012-01-31,Thailand,78.0,31.75,2.4566929133858,18.5837292303,-41.468569353386,-0.61955347650531,-15.314406596592,-2.7399526578865,-4.0837386962192,-0.26479278045476
2012-07-31,Thailand,82.0,31.7,2.5867507886435,18.94858463316,-40.225285068896,-1.5738415481674,-11.367501410106,-8.2766325113121,-0.19929619970082,4.6101412626783
2013-01-31,Thailand,87.0,29.755,2.9238783397748,19.920337729864,-33.052133322588,8.9674648429429,-9.6166998196682,2.4500191890418,32.441753046177,13.709563421199
2013-07-31,Thailand,89.0,31.275,2.845723421263,19.53182150695,-37.548132671624,2.0787930119786,-7.5651294580536,5.7481812144921,42.274441516874,9.1350991136412
2014-01-31,Thailand,96.0,32.875,2.9201520912548,20.760497386917,-36.850198062611,7.770350989921,-7.497370971326,-2.1757447906614,63.608982976958,6.4885603208148
2014-07-31,Thailand,99.0,31.78,3.1151667715544,20.646506777894,-35.033018320033,8.0051318032324,-8.7819471202923,-6.3462932442838,35.77904935056,15.37588647337
2015-01-31,Thailand,99.0,32.605,3.0363441190002,20.668058455115,-36.610769958243,5.8828924754143,4.4666970371448,2.6866959734662,41.531920129678,11.645240839363
2015-07-31,Thailand,108.0,34.0875,3.1683168316832,22.546972860125,-33.855598503483,7.8230844271382,12.804990860122,6.4052261839143,48.147897142726,18.90316569386
2016-01-31,Thailand,112.0,36.22,3.0922142462728,22.718052738337,-37.277601495481,6.885036298606,15.630435659054,15.620599924761,42.832615013047,18.027335319231
2016-07-31,Thailand,119.0,34.965,3.4034034034034,23.611111111111,-32.472154694377,15.26360409638,13.377379118093,32.757517004569,35.241022381682,26.070906940191
2017-01-31,Thailand,119.0,35.573,3.345233744694,23.517786561265,-33.888661172055,14.171932637765,16.323506143264,39.269316684425,42.586722313754,22.077993220589
2017-07-31,Thailand,119.0,34.0365,3.4962466763621,22.452830188679,-34.033081578073,11.962583192067,10.282482403935,30.076511562482,52.0857682055,23.810144120532
2018-01-31,Thailand,119.0,31.95,3.7245696400626,22.537878787879,-29.458908332148,21.954161384233,8.8182072410389,25.024206386593,58.980690325146,21.110811206346
2018-07-31,Thailand,119.0,33.17,3.5875791377751,21.597096188748,-34.9,15.0,9.4,25.5,49.5,19.3
2019-01-31,Thailand,119.0,32.0075,3.7178786221979,21.326164874552,-33.4,20.8,17.7,37.6,53.7,25.7
2019-07-31,Thailand,119.0,30.8275,3.8601897656313,20.731707317073,-32.7,14.4,18.6,35.4,52.6,29.8
2020-01-31,Thailand,115.0,30.2775,3.79819998348609,20.28218694885363,-33.012,14.399999999999999,17.599999999999998,24.8,50.8,24.9
2020-07-31,Thailand,128.0,31.385,4.0783813923849,22.416812609457107,-28.575,26.700000000000003,24.3,42.1,62.1,35.5
2021-01-31,Thailand,128.0,30.13,4.24825755061401,22.614840989399312,-24.9,29.799999999999997,15.2,37.7,60.4,26.700000000000003
2021-07-31,Thailand,128.0,32.81,3.90124961901859,22.65486725663716,-30.951,17.000999999999998,7.155,15.817,54.734,17.443
2022-01-31,Thailand,128.0,33.295,3.84442108424688,22.030981067125627,-33.831,9.094,5.398,10.427,56.741,4.141
