Date,Country,local_price,dollar_ex,dollar_price,dollar_ppp,dollar_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
2000-04-30,South Africa,9.0,6.72,1.34,3.5856573705179,-46.642003414912,,,,,
2001-04-30,South Africa,9.7,8.13,1.19,3.8188976377953,-53.027089326011,,,,,
2002-04-30,South Africa,9.7,10.9,0.87,3.8955823293173,-64.260712575071,,,,,
2003-04-30,South Africa,13.95,7.56,1.74,5.1476014760148,-31.910033386048,,,,,
2004-05-31,South Africa,12.4,6.66,1.86,4.2758620689655,-35.79786683235,,,,,
2005-06-30,South Africa,13.95,6.6482,2.0983123251406,4.5588235294118,-31.42770179279,,,,,
2006-01-31,South Africa,13.95,6.0803,2.2942946894068,4.4285714285714,-27.165247955341,,,,,
2006-05-31,South Africa,13.95,6.597,2.1145975443383,4.5,-31.787175989086,,,,,
2007-01-31,South Africa,15.5,7.10975,2.1801047856816,4.8136645962733,-32.294882432247,,,,,
2007-06-30,South Africa,15.5,6.971,2.2234973461483,4.5454545454545,-34.794799233187,,,,,
2008-06-30,South Africa,16.95,7.56325,2.2411000561928,4.7478991596639,-37.224088061827,,,,,
2009-07-31,South Africa,17.95,8.2805,2.1677434937504,5.0280112044818,-39.278893732482,,,,,
2010-01-31,South Africa,17.95,7.3045,2.4573892805805,5.0139664804469,-31.357841324568,,,,,
2010-07-31,South Africa,18.45,7.5365,2.4480859815564,4.9419642857143,-34.426268351167,,,,,
2011-07-31,South Africa,19.45,6.76885,2.8734570865066,4.7847478474785,-29.312248794426,23.821665884872,-9.1602004427849,13.896190602892,17.378607338016,19.839542755246
2012-01-31,South Africa,19.95,8.1304,2.4537538128505,4.7531461300575,-41.538594287397,-4.1643436322496,-18.335047661621,-6.2091105297426,-7.5049652124943,-3.8222368562306
2012-07-31,South Africa,19.95,8.4683,2.3558447386134,4.6100519930676,-45.561069009511,-13.233626611675,-21.867107403624,-19.142389816496,-12.021913010127,-7.7822123735038
2013-01-31,South Africa,20.9,9.047,2.3101580634464,4.7854604431512,-47.104449616987,-17.155075649196,-31.284097718453,-22.110107804309,0.691770959458,-13.54979036018
2013-07-31,South Africa,22.5,10.04725,2.2394187464232,4.9378200438917,-50.854014343311,-22.734555678815,-30.034230103439,-19.957123643339,7.6903205356254,-17.393498931139
2014-01-31,South Africa,23.5,10.87765,2.1603930996125,5.0819967561723,-53.280379896648,-23.641722035467,-34.459325826246,-30.688806315137,15.921494964951,-24.549906218825
2014-07-31,South Africa,24.5,10.5145,2.3301155547102,5.1094890510949,-51.405306471112,-21.376261719697,-33.596633823668,-31.823567954562,-1.1578777614408,-16.010625138937
2015-01-31,South Africa,25.5,11.47875,2.2214962430578,5.3235908141962,-53.622207869356,-23.555971058152,-24.578418429389,-25.863521713283,2.1814756439585,-19.395741631014
2015-07-31,South Africa,26.0,12.41455,2.0943167492982,5.4279749478079,-56.277312123211,-29.663065011156,-26.413185537211,-30.587985714426,-3.3577172696881,-22.435123426392
2016-01-31,South Africa,28.0,15.81375,1.7706110188918,5.6795131845842,-64.084969190836,-39.314208433926,-34.348859671097,-34.354444076005,-18.904361137106,-32.987979250232
2016-07-31,South Africa,30.0,14.27375,2.1017602241878,5.952380952381,-58.298408250243,-28.771367012775,-29.936984102082,-17.960777565946,-16.426063339239,-22.092854624772
2017-01-31,South Africa,26.32,13.9525,1.886400286687,5.201581027668,-62.719361923182,-35.573028096345,-34.358899872491,-21.410629164556,-19.538624422796,-31.111655399307
2017-07-31,South Africa,30.0,13.27,2.2607385079126,5.6603773584906,-57.34455645448,-27.554760502097,-28.641867466823,-15.834167410819,-1.5931073779415,-19.888812071305
2018-01-31,South Africa,30.0,12.25815,2.4473513539971,5.6818181818182,-53.648648598539,-19.182819705481,-27.887818061267,-17.148347263936,5.3541016355636,-19.74169512723
2018-07-31,South Africa,31.0,13.3619,2.3200293371452,5.6261343012704,-57.9,-25.2,-28.8,-18.4,-2.7,-22.4
2019-01-31,South Africa,31.0,13.8675,2.2354425815756,5.5555555555556,-59.9,-26.9,-28.8,-16.7,-7.0,-24.0
2019-07-31,South Africa,31.0,14.175,2.1869488536155,5.4006968641115,-61.9,-34.7,-32.3,-22.7,-12.9,-25.9
2020-01-31,South Africa,31.0,14.391,2.15412410534362,5.467372134038807,-62.007999999999996,-34.2,-32.300000000000004,-28.199999999999996,-13.3,-28.1
2020-07-31,South Africa,31.0,16.6725,1.85934922777028,5.429071803852889,-67.437,-41.3,-42.5,-34.2,-24.9,-37.2
2021-01-31,South Africa,33.5,15.5225,2.15815751328716,5.918727915194336,-61.9,-32.5,-40.1,-28.4,-16.6,-34.1
2021-07-31,South Africa,33.5,14.6625,2.2847399829497,5.929203539823003,-59.562000000000005,-29.634,-35.555,-30.346,-6.941,-29.368
2022-01-31,South Africa,39.9,15.47,2.57918552036199,6.86746987951807,-55.608000000000004,-25.464,-27.989000000000004,-24.553,7.090000000000001,-28.848000000000003
