Date,Country,local_price,dollar_ex,dollar_price,dollar_ppp,dollar_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
2000-04-30,Brazil,2.95,1.79,1.65,1.1752988047809,-34.340848894923,,,,,
2001-04-30,Brazil,3.6,2.19,1.64,1.4173228346457,-35.282062344947,,,,,
2002-04-30,Brazil,3.6,2.34,1.55,1.4457831325301,-38.214396045721,,,,,
2003-04-30,Brazil,4.55,3.07,1.44,1.6789667896679,-45.310528023847,,,,,
2004-05-31,Brazil,5.4,3.18,1.7,1.8620689655172,-41.444372153546,,,,,
2005-06-30,Brazil,5.9,2.4648,2.3937033430704,1.9281045751634,-21.774400553254,,,,,
2006-01-31,Brazil,6.2,2.2615,2.7415432235242,1.968253968254,-12.966881792882,,,,,
2006-05-31,Brazil,6.4,2.3045,2.7771750922109,2.0645161290323,-10.413706702874,,,,,
2007-01-31,Brazil,6.4,2.1335,2.9997656433091,1.9875776397516,-6.8395762947479,,,,,
2007-06-30,Brazil,6.9,1.913,3.6069001568217,2.0234604105572,5.7741981472653,,,,,
2008-06-30,Brazil,7.5,1.5846,4.7330556607346,2.1008403361345,32.578589936543,,,,,
2009-07-31,Brazil,8.03,1.9971,4.0208302037955,2.249299719888,12.628297025084,,,,,
2010-01-31,Brazil,8.2,1.7233,4.7583125398944,2.2905027932961,32.913758097609,,,,,
2010-07-31,Brazil,8.71,1.77495,4.9071804839573,2.3330357142857,31.442334391713,,,,,
2011-07-31,Brazil,9.5,1.5416,6.1624286455631,2.3370233702337,51.597260653458,148.51581523829,82.319682760802,128.59492688889,135.58429848024,140.52350978135
2012-01-31,Brazil,10.25,1.805,5.6786703601108,2.4420926232125,35.295990205679,109.57406395457,78.585472180993,105.1025538216,102.26877000406,110.32218537486
2012-07-31,Brazil,10.08,2.04215,4.9359743407683,2.3292894280763,14.06064334531,72.455516115806,55.295741796464,60.711348781152,74.863899529555,83.290663642341
2013-01-31,Brazil,11.25,1.99335,5.6437655203552,2.5759057409307,29.224960038662,89.815124280721,57.442566745578,78.462104748046,130.70599881029,98.075590212276
2013-07-31,Brazil,12.0,2.27065,5.2848303349261,2.6335040234089,15.980182917179,70.897037881231,54.751492513239,77.040209799147,138.19130207179,82.710479004265
2014-01-31,Brazil,12.4,2.36305,5.2474556187977,2.6815642458101,13.478946522928,72.651899240943,48.19247074805,56.717903380519,162.10735498572,70.598425429104
2014-07-31,Brazil,13.0,2.22025,5.8551964868821,2.711157455683,22.110458537687,86.844601129138,57.803619342239,62.017204098383,134.89237866788,99.595714834288
2015-01-31,Brazil,13.5,2.59275,5.2068267283772,2.8183716075157,8.70201938157,68.455481719373,66.202370955348,63.370459872898,125.17167057604,77.623149383053
2015-07-31,Brazil,13.5,3.15235,4.2825193902961,2.8183716075157,-10.594584753734,35.074616351097,41.315664858544,33.298404334336,85.591243990965,48.955110812863
2016-01-31,Brazil,13.5,4.0248,3.3542039355993,2.7383367139959,-31.963409014213,7.1096249924008,15.873400337805,15.863543936496,43.132737383286,18.275336405158
2016-07-31,Brazil,15.5,3.24145,4.7818106094495,3.0753968253968,-5.122805368066,55.517210935279,52.972257997885,79.120537979879,82.471360059575,70.098757375533
2017-01-31,Brazil,16.5,3.22395,5.1179453775648,3.2608695652174,1.1451655645215,67.550944500326,70.708447090318,104.38215427626,109.25055260887,79.153340004409
2017-07-31,Brazil,16.5,3.2343,5.1015675725814,3.1132075471698,-3.744008064502,56.850781701181,54.49709250929,82.226972063857,113.06021126482,73.448283651401
2018-01-31,Brazil,16.5,3.2279,5.1116825180458,3.125,-3.1878310976176,60.962604198063,43.624963862419,65.014638445817,109.83249477906,59.84949875465
2018-07-31,Brazil,16.9,3.83835,4.4029335521774,3.0671506352087,-20.1,34.7,28.1,46.9,75.1,39.8
2019-01-31,Brazil,16.9,3.71795,4.5455156739601,3.0286738351254,-18.5,40.6,37.0,60.1,78.9,46.3
2019-07-31,Brazil,17.5,3.8073,4.5964331678617,3.0487804878049,-19.9,30.7,35.5,54.7,74.3,48.3
2020-01-31,Brazil,19.9,4.1419,4.80455829450252,3.5097001763668407,-15.264,42.0,46.0,54.900000000000006,87.1,55.1
2020-07-31,Brazil,20.9,5.34045,3.91352788622682,3.6602451838879193,-31.462,19.1,16.8,33.6,52.300000000000004,27.400000000000002
2021-01-31,Brazil,21.9,5.5046,3.97849071685499,3.8692579505300313,-29.7,20.1,6.6000000000000005,27.500000000000004,48.4,17.2
2021-07-31,Brazil,22.9,5.24865,4.36302668305183,4.05309734513274,-22.778000000000002,31.512,20.444000000000003,30.181,73.924,32.009
2022-01-31,Brazil,22.9,5.31,4.31261770244821,3.941480206540447,-25.773000000000003,22.899,18.735,24.401,76.575,17.319000000000003
